Sample Id,Supertype,Section Label,Neurotransmitter Type,Anatomical Division,Cluster,Class,Anatomical Structure,Subclass,Anatomical Substructure
589072c3-9c73-45ef-bcbc-d2419ef1ca24,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
7094fe95-19a2-4940-b254-0562bbcb2016,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
b16dbe8c-42a0-48e9-b8c9-4ed20fc397dd,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
7e060295-7e17-499a-8309-92086aa0b21c,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.32,GABA,MB,3669 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
e79733f0-ca1f-4944-b0bf-da7f35859b6c,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
49852a1a-078e-40a0-8b76-29159ca863a7,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
2bc1babf-9b51-4dea-8e30-e836f5a5e60c,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
5728ddce-052b-4be4-8516-1497b8f9ff24,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
d79c7841-e146-4d11-aa22-dbe9a4495e9a,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
10dc1d46-4826-489a-999f-cd6887911a1d,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
7c38a3cd-bb7b-47c0-a2e3-ff2c37e4c819,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
51ad3684-d47c-4ebb-a5a6-96c047e65502,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
1f34bf7a-880b-45c4-916f-3f05c28645c5,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3b20bac8-15ef-4e70-8363-81e529e8db6b,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
8ff87263-8c6e-4a5b-af7e-cb3eeb85674f,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3821 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
51fbc5e7-cff7-42d5-adce-1de7b8c5b197,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
7e20d981-18aa-438b-84f0-ea1933e3a0da,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
1d8e4bc7-73e2-4810-9323-d9265ba1116f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
0bf06f40-5953-4dac-91a7-e649aa17e1ed,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
bcfdf014-9cd8-45e8-a907-170e8680ae72,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b2db359a-108b-440c-9469-d79376225cf6,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3807 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
625bc6c6-237a-4af2-951d-f0d8e74d02be,0862 SCs Pax7 Nfia Gaba_4,C57BL6J-638850.32,GABA,MB,3758 SCs Pax7 Nfia Gaba_4,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b289070d-4ee8-45eb-947a-d2dbdfc92f66,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
ef7ab51e-ab43-4d52-a7a5-77f4871220af,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
943b022e-e33c-4417-98a8-df6c3c71dc58,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
b28142ed-5b9b-49a0-a841-589c24b16d0a,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
3eb4e91e-6fef-4a67-ac84-5b88c043fed3,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
99fb4453-82f0-490f-b5a1-7f82168672d1,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
15c289a4-d816-48e5-bafd-cb4a9b6a3909,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
e6b23500-6bf3-4dd3-a1c1-2d984934ba9a,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
0a89c45f-0858-4b37-a56d-686231b90a0b,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
3aa93975-55be-48f7-a691-f566db4dde61,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
beedcdf4-f909-4496-ad1e-c81b1316bb7d,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
c11d2ed5-416a-4920-9a91-ab06a1ba35d4,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
bf80d341-2fed-4359-aa4e-187e3e6a976b,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3809 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c4b2e02c-b923-4724-a874-ea7d8ac88337,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b471810f-b4f7-4318-b7db-6a6c20be8022,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1df3fe92-76c6-4681-b519-dd2eb603849c,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3805 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
63b3fa9f-542c-4078-9ca1-0ae4f85f0acb,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3821 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
75914379-644b-482c-8624-323de78792c6,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
b1a36f1c-76d5-4fcd-a410-75f82d331ebf,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
4e8c1038-f9c2-46e6-a37a-4c4c1798dcab,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
bf3a38c5-b834-445b-acd4-51c870ed55ff,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bc1ef444-7632-4aa4-b4ee-ba7651f27305,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
eb918534-ddb1-4868-ac54-2579e9b5036d,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
7c7b5d8a-1cee-4134-bcca-93c169bb7dc1,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
14402fe8-7256-4f85-bdd3-f5517ffd9760,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
e899d9f8-ff29-40d1-b1d7-c781a2ebfecb,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
0d59976e-3025-4042-916d-ed1ab23bae9f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
11f61dad-f054-48d6-a1d5-94c28f051782,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
a02afe86-701f-4d5b-a258-4b0706aba44f,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
a2359425-9bef-40d5-acb7-ac3a73e4fb2e,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
81f0e64a-d63e-4d6a-8dda-347b93eef978,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3730 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
09e441a3-35ad-4f5a-8455-c9be683d90b8,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
708edd15-b493-4624-bdb0-48df58c308c4,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
ab00096a-8288-4df8-84bb-4b5f88f2e496,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bf86e60e-71c6-43b0-820a-ad6892093bdb,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
dd7f0295-164c-4bc2-803d-4901d89994fd,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
0e8cbcb6-28a7-4a0d-b35b-19f3af068d9b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
3ad602f6-5f67-4808-b5bf-444856675e64,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
08737dfd-8b34-44a9-bb98-4214a3c3d202,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
bd76dd91-821d-4322-8a52-ad62c2b0e885,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3dc98ded-dd20-45ec-a4e2-a6cbca4ee8ac,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
ff639959-eb5f-44e7-8527-32b6bd214176,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
1758d611-bf83-4609-a080-622fa53bda3f,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
43cb61e8-c518-4419-9205-ed19dc759eea,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
1bce14f7-3050-47bf-abb4-0ea47431ebb9,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3786 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
354da482-e2e9-48d1-9edd-83c690abb65b,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
a949fc4b-bd66-4669-8a5b-042d12bfbad5,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
d28289b6-a5fe-4044-99bf-b1f11a6b378d,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
8d892ac5-fe76-4747-91f4-b0adbb413774,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
154ad366-e26c-4328-b7a1-028d00f66a55,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b3b6486f-26e4-4131-a310-1400a32d4630,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
44e91946-0e77-4cc9-91aa-1739cfc11134,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
2e2bc242-c50d-4c79-bbdf-a2ee45b5b096,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
8d29dfaa-a62d-4437-b61a-4508fbc0a3f0,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
2e32dd8e-240a-47a7-b269-c2c2775acd24,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
8bc2e3f6-413b-4e06-bb2e-0ee4490719c3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
0817e2fb-7bd0-4ac2-b4c3-33bf6d457b3d,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
18d29aa0-0fde-4a53-bab4-ae040b102ce6,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c9ac5b52-959c-49e3-9c39-4d60c472bfd4,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
361a793b-a4cb-4ecf-8a58-46471a2d90c7,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3786 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
3be8c3aa-55d3-40c4-bebd-1d008b1c1364,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
e2f0e9a8-527b-43d6-a332-d08dbb970903,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
4479d8a7-4d31-49c6-89c3-e71e7309ed9b,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
002b544f-2c5f-4eae-a880-255a888a058f,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3812 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
9965892f-e462-41b0-8306-a838b139fea7,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
57b4904f-a8e0-41af-8747-4f0abd6a95a2,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
72d3da98-1455-4f52-9c42-47f718bfd6d9,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
2614b45e-fca0-473a-b3f8-a8f01ec44cbd,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1d5a18fa-19cd-48ed-b6b3-750263ac80bd,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
77318ae9-51f0-455f-bce8-67bc927b4ab0,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
49efa69e-de1b-4480-8686-a98884768cac,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
a4c6f821-3584-4433-ae15-36f2a20a0d4e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
532f2bc2-bf27-4374-a5b3-5a750a795769,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
7b3a16de-7ee3-438b-ba16-178aeb4217d3,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
879b8a98-83fe-49ca-a118-eb071bcbd8a9,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
8b3f437f-c7a0-4d42-9e7c-102ded553df2,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCsg
9cc82fed-a917-4f67-9afc-6e074e6db280,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
96074f7e-2719-491a-8dce-b6fed560424f,0756 SC Bnc2 Glut_1,C57BL6J-638850.32,Glut,MB,3203 SC Bnc2 Glut_1,19 MB Glut,SCs,175 SC Bnc2 Glut,SCsg
de169385-c7b2-477a-a053-7d275c319569,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3369 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
9c3b4988-fcdb-4be0-84d4-b9c850433abc,0784 SCop Pou4f2 Neurod2 Glut_1,C57BL6J-638850.32,Glut,MB,3360 SCop Pou4f2 Neurod2 Glut_1,19 MB Glut,SCs,186 SCop Pou4f2 Neurod2 Glut,SCsg
a9e934aa-060e-4dce-87f8-08a81f43b880,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCsg
d95ff4cb-a3c0-41f5-8aa2-554fd252aa1b,0788 SCop Sln Glut_1,C57BL6J-638850.32,Glut,MB,3377 SCop Sln Glut_1,19 MB Glut,SCs,188 SCop Sln Glut,SCsg
450d707f-929d-438d-a73d-b7c08bd62260,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
e85256cb-ae2b-4190-9d10-edadd1b504d1,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
516aa57b-4490-4714-afa3-c81ece943951,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCsg
07d3c4f6-73c6-46f0-9961-3d8f18201dfa,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
4b304c13-32cb-435c-bb0c-ab7ebc889eff,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
fea33780-2969-49e9-afd1-3769499834ef,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
667da620-ed47-4935-bfbf-40fa965e8e24,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
43834907-728d-443f-aeeb-172343fa9da4,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
997dab5c-9889-49ee-bccd-f784711c8f73,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCsg
